series,id,name,line,in_oak_park,date,daytype,rides,avg_weekday_rides,avg_saturday_rides,avg_sunday_holiday_rides,month_total
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2019-10-07,W,3692,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2019-10-07,W,1907,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2019-10-07,W,1428,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2019-10-07,W,1123,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2019-10-07,W,1915,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2019-10-07,W,1678,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2019-10-08,W,2073,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2019-10-08,W,3846,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2019-10-08,W,1989,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2019-10-08,W,1594,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2019-10-08,W,1228,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2019-10-08,W,1950,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2019-10-08,W,1624,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2019-10-09,W,2048,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2019-10-09,W,3902,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2019-10-09,W,1884,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2019-10-09,W,1451,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2019-10-09,W,1192,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2019-10-09,W,1905,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2019-10-09,W,1687,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2019-10-10,W,2093,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2019-10-10,W,3958,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2019-10-10,W,1990,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2019-10-10,W,1514,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2019-10-10,W,1278,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2019-10-10,W,1933,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2019-10-10,W,1701,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2019-10-11,W,1909,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2019-10-11,W,3622,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2019-10-11,W,1697,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2019-10-11,W,1288,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2019-10-11,W,1151,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2019-10-11,W,1758,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2019-10-11,W,1480,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2019-10-12,A,835,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2019-10-12,A,2189,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2019-10-12,A,552,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2019-10-12,A,483,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2019-10-12,A,610,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2019-10-12,A,915,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2019-10-12,A,873,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2019-10-13,U,790,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2019-10-13,U,1837,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2019-10-13,U,594,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2019-10-13,U,401,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2019-10-13,U,461,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2019-10-13,U,729,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2019-10-13,U,781,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2019-10-14,W,1730,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2019-10-14,W,3477,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2019-10-14,W,1667,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2019-10-14,W,1273,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2019-10-14,W,995,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2019-10-14,W,1597,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2019-10-14,W,1492,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2019-10-15,W,2063,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2019-10-15,W,3800,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2019-10-15,W,2035,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2019-10-15,W,1471,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2019-10-15,W,1178,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2019-10-15,W,1890,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2019-10-15,W,1632,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2019-10-16,W,2085,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2019-10-16,W,3817,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2019-10-16,W,1954,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2019-10-16,W,1430,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2019-10-16,W,1211,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2019-10-16,W,1854,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2019-10-16,W,1714,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2019-10-17,W,1997,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2019-10-17,W,3897,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2019-10-17,W,1979,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2019-10-17,W,1522,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2019-10-17,W,1291,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2019-10-17,W,1923,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2019-10-17,W,1745,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2019-10-18,W,1925,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2019-10-18,W,3724,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2019-10-18,W,1834,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2019-10-18,W,1396,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2019-10-18,W,1178,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2019-10-18,W,1873,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2019-10-18,W,1682,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2019-10-19,A,897,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2019-10-19,A,2357,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2019-10-19,A,612,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2019-10-19,A,573,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2019-10-19,A,598,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2019-10-19,A,979,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2019-10-19,A,957,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2019-10-20,U,702,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2019-10-20,U,1678,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2019-10-20,U,467,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2019-10-20,U,391,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2019-10-20,U,378,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2019-10-20,U,679,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2019-10-20,U,703,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2019-10-21,W,1915,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2019-10-21,W,3589,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2019-10-21,W,1834,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2019-10-21,W,1426,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2019-10-21,W,1133,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2019-10-21,W,1782,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2019-10-21,W,1575,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2019-10-22,W,2050,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2019-10-22,W,3778,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2019-10-22,W,1955,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2019-10-22,W,1486,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2019-10-22,W,1201,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2019-10-22,W,1826,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2019-10-22,W,1638,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2019-10-23,W,2054,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2019-10-23,W,3905,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2019-10-23,W,1965,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2019-10-23,W,1488,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2019-10-23,W,1222,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2019-10-23,W,1887,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2019-10-23,W,1735,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2019-10-24,W,2021,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2019-10-24,W,3869,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2019-10-24,W,1888,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2019-10-24,W,1437,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2019-10-24,W,1266,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2019-10-24,W,1823,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2019-10-24,W,1756,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2019-10-25,W,1833,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2019-10-25,W,3743,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2019-10-25,W,1730,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2019-10-25,W,1274,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2019-10-25,W,1220,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2019-10-25,W,1696,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2019-10-25,W,1635,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2019-10-26,A,751,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2019-10-26,A,1708,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2019-10-26,A,477,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2019-10-26,A,362,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2019-10-26,A,519,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2019-10-26,A,796,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2019-10-26,A,629,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2019-10-27,U,596,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2019-10-27,U,1506,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2019-10-27,U,457,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2019-10-27,U,331,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2019-10-27,U,392,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2019-10-27,U,667,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2019-10-27,U,519,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2019-10-28,W,2043,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2019-10-28,W,3698,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2019-10-28,W,1888,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2019-10-28,W,1419,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2019-10-28,W,1117,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2019-10-28,W,1788,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2019-10-28,W,1711,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2019-10-29,W,2050,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2019-10-29,W,3822,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2019-10-29,W,1970,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2019-10-29,W,1389,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2019-10-29,W,1146,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2019-10-29,W,1813,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2019-10-29,W,1616,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2019-10-30,W,1874,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2019-10-30,W,3708,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2019-10-30,W,1894,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2019-10-30,W,1406,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2019-10-30,W,1143,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2019-10-30,W,1704,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2019-10-30,W,1608,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2019-10-31,W,1731,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2019-10-31,W,3395,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2019-10-31,W,1737,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2019-10-31,W,1269,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2019-10-31,W,1142,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2019-10-31,W,1627,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2019-10-31,W,1546,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2019-11-01,W,1735,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2019-11-01,W,3477,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2019-11-01,W,1701,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2019-11-01,W,1272,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2019-11-01,W,1158,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2019-11-01,W,1762,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2019-11-01,W,1512,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2019-11-02,A,689,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2019-11-02,A,1879,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2019-11-02,A,463,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2019-11-02,A,418,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2019-11-02,A,523,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2019-11-02,A,822,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2019-11-02,A,704,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2019-11-03,U,555,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2019-11-03,U,1408,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2019-11-03,U,391,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2019-11-03,U,348,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2019-11-03,U,365,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2019-11-03,U,649,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2019-11-03,U,522,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2019-11-04,W,1958,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2019-11-04,W,3646,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2019-11-04,W,1845,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2019-11-04,W,1437,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2019-11-04,W,1108,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2019-11-04,W,1837,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2019-11-04,W,1625,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2019-11-05,W,1989,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2019-11-05,W,3812,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2019-11-05,W,1971,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2019-11-05,W,1534,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2019-11-05,W,1224,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2019-11-05,W,1840,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2019-11-05,W,1614,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2019-11-06,W,2000,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2019-11-06,W,3733,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2019-11-06,W,1921,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2019-11-06,W,1493,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2019-11-06,W,1158,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2019-11-06,W,1827,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2019-11-06,W,1589,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2019-11-07,W,1986,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2019-11-07,W,3785,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2019-11-07,W,1862,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2019-11-07,W,1483,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2019-11-07,W,1179,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2019-11-07,W,1829,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2019-11-07,W,1668,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2019-11-08,W,1792,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2019-11-08,W,3520,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2019-11-08,W,1669,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2019-11-08,W,1247,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2019-11-08,W,1060,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2019-11-08,W,1654,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2019-11-08,W,1402,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2019-11-09,A,669,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2019-11-09,A,1714,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2019-11-09,A,497,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2019-11-09,A,427,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2019-11-09,A,564,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2019-11-09,A,866,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2019-11-09,A,686,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2019-11-10,U,532,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2019-11-10,U,1403,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2019-11-10,U,409,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2019-11-10,U,287,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2019-11-10,U,332,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2019-11-10,U,612,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2019-11-10,U,475,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2019-11-11,W,1569,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2019-11-11,W,3050,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2019-11-11,W,1531,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2019-11-11,W,1097,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2019-11-11,W,926,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2019-11-11,W,1434,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2019-11-11,W,1307,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2019-11-12,W,1847,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2019-11-12,W,3536,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2019-11-12,W,1772,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2019-11-12,W,1322,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2019-11-12,W,1068,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2019-11-12,W,1749,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2019-11-12,W,1502,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2019-11-13,W,1791,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2019-11-13,W,3644,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2019-11-13,W,1798,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2019-11-13,W,1358,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2019-11-13,W,1104,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2019-11-13,W,1734,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2019-11-13,W,1570,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2019-11-14,W,1858,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2019-11-14,W,3656,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2019-11-14,W,1817,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2019-11-14,W,1455,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2019-11-14,W,1173,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2019-11-14,W,1729,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2019-11-14,W,1592,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2019-11-15,W,1771,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2019-11-15,W,3569,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2019-11-15,W,1695,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2019-11-15,W,1303,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2019-11-15,W,1143,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2019-11-15,W,1706,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2019-11-15,W,1510,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2019-11-16,A,699,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2019-11-16,A,1891,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2019-11-16,A,518,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2019-11-16,A,494,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2019-11-16,A,526,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2019-11-16,A,889,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2019-11-16,A,615,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2019-11-17,U,511,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2019-11-17,U,1299,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2019-11-17,U,395,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2019-11-17,U,266,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2019-11-17,U,339,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2019-11-17,U,574,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2019-11-17,U,386,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2019-11-18,W,1826,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2019-11-18,W,3449,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2019-11-18,W,1863,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2019-11-18,W,1392,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2019-11-18,W,1106,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2019-11-18,W,1688,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2019-11-18,W,1591,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2019-11-19,W,1910,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2019-11-19,W,3820,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2019-11-19,W,1845,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2019-11-19,W,1419,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2019-11-19,W,1188,,,,
rail_station_daily,41260,Austin (Green),Green Line,N,2019-11-19,W,1754,,,,
rail_station_daily,41350,Oak Park (Green),Green Line,Y,2019-11-19,W,1565,,,,
rail_station_daily,40010,Austin (Blue),Blue Line,Y,2019-11-20,W,1983,,,,
rail_station_daily,40020,Harlem/Lake,Green Line,Y,2019-11-20,W,3714,,,,
rail_station_daily,40180,Oak Park (Blue),Blue Line,Y,2019-11-20,W,1861,,,,
rail_station_daily,40610,Ridgeland,Green Line,Y,2019-11-20,W,1453,,,,
rail_station_daily,40980,Harlem (Blue - Forest Park Branch),Blue Line,N,2019-11-20,W,1137,,,,
