object_id,common_name,latin_name,genus,genus_source,dbh_in,height_ft,spread_ft,latitude,longitude,nearest_street,block,block_distance_ft,global_id
11109,LINDEN-AMERICAN,Tilia americana,Tilia,latin,21,50,30,41.9029074,-87.7979732,N KENILWORTH AVE,900 N KENILWORTH AVE,25.3,7f856d8c-114f-4295-b60b-4dba6684ef74
11117,LINDEN-AMERICAN,Tilia americana,Tilia,latin,19,40,30,41.9027977,-87.79788,N KENILWORTH AVE,900 N KENILWORTH AVE,18.6,30a516b3-c6f9-47b6-999a-96d2e9b79521
11120,OAK-BURR,Quercus macrocarpa,Quercus,latin,2,10,5,41.9026322,-87.7979002,N KENILWORTH AVE,900 N KENILWORTH AVE,25.4,547368f0-370f-49bd-83af-368a1cf86358
11121,CATALPA,Catalpa speciosa,Catalpa,latin,11,20,20,41.9025825,-87.7979681,N KENILWORTH AVE,900 N KENILWORTH AVE,23.9,a68c4cb9-2ece-4bce-858c-d173f8b872ba
11122,DOGWOOD-SPP,Cornus spp,Cornus,latin,3,10,10,41.9025603,-87.7978702,N KENILWORTH AVE,900 N KENILWORTH AVE,17.9,a7e89d6e-0fe2-45de-ad42-652f7368fa5a
11123,WALNUT-BLACK,Juglans nigra,Juglans,latin,26,40,50,41.9025167,-87.7979654,N KENILWORTH AVE,900 N KENILWORTH AVE,24.0,84e77215-484c-4d35-ba52-485677faf7bf
11124,WALNUT-BLACK,Juglans nigra,Juglans,latin,18,40,30,41.9025055,-87.7978732,N KENILWORTH AVE,900 N KENILWORTH AVE,19.1,22c023e8-7997-4881-ab91-5ce74841cacc
11125,HONEYLOCUST,Gleditsia triacanthos,Gleditsia,latin,14,40,30,41.9024598,-87.7979313,N KENILWORTH AVE,900 N KENILWORTH AVE,32.8,94e158bd-b9ba-4ee5-a416-ef62616e5488
11127,KENTUCKY COFFEETREE,Gymnocladus dioicus,Gymnocladus,latin,17,40,30,41.9023766,-87.797971,N KENILWORTH AVE,900 N KENILWORTH AVE,21.3,ed34c85c-313f-4690-a454-b3b83e92c908
11128,BUCKEYE-OHIO,Aesculus glabra,Aesculus,latin,12,30,20,41.9023221,-87.797863,N KENILWORTH AVE,900 N KENILWORTH AVE,17.9,dddbcdb5-8f8a-4f80-8084-df79f5f040d1
11138,PEAR-CALLERY,Pyrus calleryana,Pyrus,latin,17,30,30,41.9021292,-87.7978669,N KENILWORTH AVE,900 N KENILWORTH AVE,20.5,a6e9e785-e55e-4545-a5d7-7abaff8c7851
11139,MAPLE-FREEMAN,Acer x freemanii,Acer,latin,20,50,30,41.9020923,-87.7979538,N KENILWORTH AVE,900 N KENILWORTH AVE,23.5,9f1a37cb-17fe-4816-aa67-61cd10a479a5
11140,MAPLE-SUGAR,Acer saccharum,Acer,latin,15,40,30,41.9020583,-87.7978425,N KENILWORTH AVE,900 N KENILWORTH AVE,14.5,6e722e38-6ebc-41bb-aa5d-011b262f61f4
11141,MAPLE-SUGAR,Acer saccharum,Acer,latin,17,40,30,41.9019558,-87.7979325,N KENILWORTH AVE,900 N KENILWORTH AVE,28.1,e3d736b5-6f80-49c4-8729-585bb362fdc3
11144,DOGWOOD-SPP,Cornus spp,Cornus,latin,12,10,20,41.9018622,-87.7978616,N KENILWORTH AVE,900 N KENILWORTH AVE,21.2,18d91af2-fbd2-432e-8802-28d633d2e4b7
11146,EASTERN REDCEDAR,Juniperus virginiana,Juniperus,latin,18,40,20,41.9018201,-87.7979484,N KENILWORTH AVE,900 N KENILWORTH AVE,22.7,a123c367-de26-4043-ba4e-8c2026fffd88
11147,FIR-CONCOLOR,Abies concolor,Abies,latin,6,20,10,41.901802,-87.7978473,N KENILWORTH AVE,900 N KENILWORTH AVE,17.9,61e91906-8f07-49cb-91ed-0fac06fbd3c4
11149,HONEYLOCUST,Gleditsia triacanthos,Gleditsia,latin,25,50,60,41.8715388,-87.7923513,S EUCLID AVE,900 S EUCLID AVE,110.9,bd064e21-38af-487c-a866-9fa8f49ce291
11150,HONEYLOCUST,Gleditsia triacanthos,Gleditsia,latin,18,40,50,41.8716065,-87.7923506,GARFIELD ST,700 GARFIELD ST,102.4,cc865c6b-521f-4268-8f36-e89287c3bd8f
11151,HONEYLOCUST,Gleditsia triacanthos,Gleditsia,latin,20,40,50,41.8716972,-87.7923443,GARFIELD ST,700 GARFIELD ST,69.4,62c1321d-13ab-4e5a-a3ff-8bad9662e9ee
11152,HONEYLOCUST,Gleditsia triacanthos,Gleditsia,latin,20,30,60,41.8718032,-87.7923563,GARFIELD ST,700 GARFIELD ST,31.3,637ae695-eb76-4736-a789-0984f4aebfdb
11161,MAPLE-NORWAY,Acer platanoides,Acer,latin,10,30,20,41.8723983,-87.7873241,HARRISON ST,500 HARRISON ST,67.4,c3be574c-556f-4e9f-8740-226cc82bd33a
11162,BIRCH-RIVER,Betula nigra,Betula,latin,16,30,30,41.8722121,-87.7769745,LYMAN AVE,900 LYMAN AVE,39.6,7f8bef4d-f28c-47a5-8264-8a1f6e91eb74
11163,BIRCH-RIVER,Betula nigra,Betula,latin,8,20,10,41.8722421,-87.7769738,LYMAN AVE,900 LYMAN AVE,39.2,4c9117fe-c8ba-411b-b579-6d6c250e5930
11164,APPLE-CRAB SPP,Malus spp,Malus,latin,12,20,20,41.8721893,-87.7757431,S HUMPHREY AVE,900 S HUMPHREY AVE,38.1,ce435930-94b0-4828-99d7-df3b6157491c
11169,HAWTHORN-COCKSPUR,Crataegus spp,Crataegus,latin,11,10,10,41.8720245,-87.7760292,S HUMPHREY AVE,900 S HUMPHREY AVE,117.3,e7d1795c-036d-46bc-8af8-54bb90fa304b
11170,HAWTHORN-COCKSPUR,Crataegus spp,Crataegus,latin,6,10,10,41.8720247,-87.776065,S HUMPHREY AVE,900 S HUMPHREY AVE,127.0,5b20e0fc-34d2-49a6-9ace-85f6518ad44c
11173,HAZELNUT-TREE,Corylus colurna,Corylus,latin,14,30,20,41.8746698,-87.7748177,VAN BUREN ST,0 VAN BUREN ST,34.2,2ee77e4b-1320-4d66-9fdd-558c337d18af
11174,ELM-HYBRID,Ulmus 'Morton Glossy',Ulmus,latin,18,40,40,41.8746551,-87.7750489,VAN BUREN ST,0 VAN BUREN ST,26.5,9808efd4-0ca3-4a41-a4bc-a63650baab9b
11179,APPLE-CRAB SPP,Malus spp,Malus,latin,10,10,20,41.8766817,-87.7747237,S AUSTIN BLVD,200 S AUSTIN BLVD,49.4,825ff2a5-de0c-46ba-bfe3-64b796fdcd70
11180,HONEYLOCUST,Gleditsia triacanthos,Gleditsia,latin,28,50,60,41.8766308,-87.7747546,S AUSTIN BLVD,200 S AUSTIN BLVD,58.2,7e14b03f-c0c1-40dc-8251-d7aef0b5bbc9
11181,MAPLE-AMUR,Acer ginnala,Acer,latin,9,10,20,41.8765904,-87.7748103,JACKSON BLVD,0 JACKSON BLVD,57.2,4a7bfd21-4882-497e-a37d-65f08d2cf86e
11182,KENTUCKY COFFEETREE,Gymnocladus dioicus,Gymnocladus,latin,11,30,20,41.8765438,-87.7748365,JACKSON BLVD,0 JACKSON BLVD,40.2,b81d0ec3-1a42-427c-a9ff-df7f783a3faf
11183,KENTUCKY COFFEETREE,Gymnocladus dioicus,Gymnocladus,latin,11,30,20,41.8765888,-87.7748843,JACKSON BLVD,0 JACKSON BLVD,56.9,7c6b1bdc-5248-40ed-bbc9-b4ef67636d0a
11184,KENTUCKY COFFEETREE,Gymnocladus dioicus,Gymnocladus,latin,14,30,30,41.876581,-87.7749308,JACKSON BLVD,0 JACKSON BLVD,54.4,9e61acb1-2f49-4503-9274-930781530126
11185,GINKGO,Ginkgo biloba,Ginkgo,latin,8,30,10,41.8765575,-87.7750175,JACKSON BLVD,0 JACKSON BLVD,46.3,e70199e1-36fa-41b9-9c17-d1221f4fb390
11186,GINKGO,Ginkgo biloba,Ginkgo,latin,11,30,20,41.8765665,-87.7750768,JACKSON BLVD,0 JACKSON BLVD,50.0,f815fc8d-920f-4368-8ca5-ef16e3a05ee3
11187,MAPLE-AMUR,Acer ginnala,Acer,latin,13,10,20,41.8765768,-87.7751064,JACKSON BLVD,0 JACKSON BLVD,53.9,786bdc71-132d-44c1-b2bb-1fd97837e815
11188,HACKBERRY,Celtis occidentalis,Celtis,latin,16,30,30,41.876783,-87.7750808,JACKSON BLVD,0 JACKSON BLVD,128.9,6e35172c-488e-4348-a476-b6d910368166
11189,HACKBERRY,Celtis occidentalis,Celtis,latin,13,30,30,41.8767819,-87.7750279,JACKSON BLVD,0 JACKSON BLVD,128.2,66b14068-a044-468c-86ba-ca9b382722a8
11192,HACKBERRY,Celtis occidentalis,Celtis,latin,12,20,20,41.8767818,-87.7748708,S AUSTIN BLVD,200 S AUSTIN BLVD,88.4,4c9d888c-b520-436d-aa36-d6e436c77a3c
11201,PINE-AUSTRIAN,Pinus nigra,Pinus,latin,13,20,20,41.8793584,-87.7793737,S LOMBARD AVE,500 S LOMBARD AVE,43.7,14fd87d2-7995-4e09-ab0a-1683a2b759cf
11202,PINE-AUSTRIAN,Pinus nigra,Pinus,latin,16,30,30,41.8794105,-87.7793611,S LOMBARD AVE,500 S LOMBARD AVE,47.5,07c13579-e77c-492d-9b15-6eb48a5095af
11203,OAK-BURR,Quercus macrocarpa,Quercus,latin,9,20,10,41.8794949,-87.7793686,S LOMBARD AVE,500 S LOMBARD AVE,46.3,d090dfd0-d5bc-4969-9c17-99d27ae4189e
11204,OAK-BURR,Quercus macrocarpa,Quercus,latin,5,10,5,41.8795142,-87.779299,S LOMBARD AVE,500 S LOMBARD AVE,65.3,ac35db28-539a-46da-9ad7-9823e8f2f77a
11206,OAK-WHITE,Quercus macrocarpa,Quercus,latin,5,10,10,41.8795867,-87.7793546,S LOMBARD AVE,500 S LOMBARD AVE,50.9,a96cacd9-0d7d-4d09-accf-c369cf248b10
11207,PINE-AUSTRIAN,Pinus nigra,Pinus,latin,19,40,30,41.8796814,-87.7793816,S LOMBARD AVE,500 S LOMBARD AVE,44.4,b753782d-14f7-426d-a238-493a2ece65a7
11208,PINE-AUSTRIAN,Pinus nigra,Pinus,latin,17,30,20,41.879724,-87.7793776,S LOMBARD AVE,500 S LOMBARD AVE,45.9,8c434ccc-c1c0-4d5d-ac41-562c49f806da
11209,OAK-RED,Quercus rubra,Quercus,latin,17,30,30,41.8798361,-87.7792425,MADISON ST,100 MADISON ST,69.6,7cc2c28d-8d72-4447-87ea-b4e70544d885
11213,PINE-AUSTRIAN,Pinus nigra,Pinus,latin,23,40,40,41.879671,-87.7784635,S TAYLOR AVE,500 S TAYLOR AVE,42.0,a14a8c49-045b-4584-b188-cd66c9d487cd
11215,PINE-AUSTRIAN,Pinus nigra,Pinus,latin,20,40,30,41.8794186,-87.7784458,S TAYLOR AVE,500 S TAYLOR AVE,39.3,34b3e2db-66c2-4cb4-a4e1-8618d5eeebcc
11216,PINE-AUSTRIAN,Pinus nigra,Pinus,latin,8,20,10,41.8793033,-87.7784448,S TAYLOR AVE,500 S TAYLOR AVE,40.1,ecb9553f-7fdd-42ab-8cb2-f0978bf843db
11223,BLACK LOCUST,Robinia pseudoacacia,Robinia,latin,10,30,20,41.8789033,-87.7789465,S LOMBARD AVE,500 S LOMBARD AVE,155.5,20e661e9-95c1-4002-8c76-2473d1f40200
11224,BLACK LOCUST,Robinia pseudoacacia,Robinia,latin,9,30,20,41.8789002,-87.7788851,S TAYLOR AVE,500 S TAYLOR AVE,163.2,29b25cae-209e-4018-8ce1-8cbb0603c10b
11225,OAK-SPP,Quercus robur,Quercus,latin,8,20,10,41.8787815,-87.7788853,S TAYLOR AVE,500 S TAYLOR AVE,164.5,23d7b596-41d9-433d-9087-c2ab3c941e51
11226,OAK-SPP,Quercus robur,Quercus,latin,7,20,10,41.8787807,-87.7789536,S LOMBARD AVE,500 S LOMBARD AVE,152.5,a686b6e0-e4c3-4f50-8f5f-12c12c958756
11227,OAK-SPP,Quercus robur,Quercus,latin,7,20,10,41.8787127,-87.7789555,S LOMBARD AVE,500 S LOMBARD AVE,151.4,9ed513b1-41ed-4a78-b02d-4c6d05df7193
11228,OAK-SPP,Quercus robur,Quercus,latin,7,20,10,41.878717,-87.7788844,S TAYLOR AVE,500 S TAYLOR AVE,164.9,cb0e4b7d-17c6-4256-92c0-c63ce5672c64
11229,LINDEN-AMERICAN,Tilia americana,Tilia,latin,24,40,30,41.8785702,-87.7784663,S TAYLOR AVE,500 S TAYLOR AVE,52.9,eafa9b14-b49e-4833-9bfb-b1f490fb2eab
11234,LINDEN-AMERICAN,Tilia americana,Tilia,latin,21,50,30,41.8785596,-87.7788586,ADAMS ST,100 ADAMS ST,142.6,be38d176-b6ae-4f08-9f16-4435780c4607
11242,LINDEN-AMERICAN,Tilia americana,Tilia,latin,23,50,30,41.8785572,-87.7793344,S LOMBARD AVE,500 S LOMBARD AVE,47.2,c860b3f5-f706-412d-b659-5de1019f18e5
11243,HONEYLOCUST,Gleditsia triacanthos,Gleditsia,latin,18,50,40,41.8784909,-87.7793038,S LOMBARD AVE,500 S LOMBARD AVE,54.9,bf072430-ea3f-4238-aa4a-7f5def0d592a
11244,OAK-BURR,Quercus macrocarpa,Quercus,latin,23,50,40,41.8784517,-87.7793318,S LOMBARD AVE,500 S LOMBARD AVE,47.0,c5392b42-c103-44f5-b63f-04e3ae7cda64
11245,BEECH-EUROPEAN,Fagus sylvatica,Fagus,latin,20,20,20,41.8783877,-87.7791886,ADAMS ST,100 ADAMS ST,81.8,5467299d-c782-46d9-96f3-47d559cd6d0b
11246,LINDEN-AMERICAN,Tilia americana,Tilia,latin,24,40,30,41.878328,-87.7785393,ADAMS ST,100 ADAMS ST,56.5,26d8c7d8-e574-4a55-8deb-64ec7d7be54c
11247,HACKBERRY,Celtis occidentalis,Celtis,latin,21,40,40,41.8783676,-87.7784662,S TAYLOR AVE,500 S TAYLOR AVE,54.9,dff9d435-fe20-437f-bbd0-2422fe99e2d4
11249,KENTUCKY COFFEETREE,Gymnocladus dioicus,Gymnocladus,latin,14,40,30,41.8661313,-87.7742566,S AUSTIN BLVD,1100 S AUSTIN BLVD,25.7,9e05e9f2-734e-4e2a-afa8-6251fdb99c37
11250,LINDEN-LITTLELEAF,Tilia cordata,Tilia,latin,19,50,30,41.8663055,-87.7742665,S AUSTIN BLVD,1100 S AUSTIN BLVD,26.8,d7367d11-6dba-4d44-a8b2-af95f29494ce
11251,HACKBERRY,Celtis occidentalis,Celtis,latin,14,30,30,41.8664345,-87.7742655,S AUSTIN BLVD,1100 S AUSTIN BLVD,25.4,85b1f2e9-bd12-4a43-ba22-375c27240075
11253,CATALPA,Catalpa speciosa,Catalpa,latin,10,20,20,41.8666249,-87.7742786,S AUSTIN BLVD,1100 S AUSTIN BLVD,27.2,9a27225b-94d1-4597-a301-472c114bca3b
11254,OAK-ENGLISH,Quercus robur,Quercus,latin,40,60,50,41.8667543,-87.7742836,S AUSTIN BLVD,1100 S AUSTIN BLVD,27.4,9b17ebd4-683a-41dc-beb3-55f6fa0c532e
11257,KENTUCKY COFFEETREE,Gymnocladus dioicus,Gymnocladus,latin,16,40,40,41.8670874,-87.7742916,S AUSTIN BLVD,1000 S AUSTIN BLVD,25.5,f60655a3-0449-4237-a4f3-bec4f101539f
11259,LINDEN-LITTLELEAF,Tilia cordata,Tilia,latin,22,40,40,41.8674263,-87.774304,S AUSTIN BLVD,1000 S AUSTIN BLVD,25.2,dfbcbb16-0276-4d9f-a317-7c0771ecb100
11260,LINDEN-AMERICAN,Tilia americana,Tilia,latin,28,60,30,41.867522,-87.7743098,S AUSTIN BLVD,1000 S AUSTIN BLVD,25.8,29bb5f37-9f91-4804-b459-0fd891fd4386
11261,CATALPA,Catalpa speciosa,Catalpa,latin,8,20,20,41.8676228,-87.7743117,S AUSTIN BLVD,1000 S AUSTIN BLVD,25.3,6c0a14dd-8d0c-4861-9b70-734926681bef
11262,LINDEN-AMERICAN,Tilia americana,Tilia,latin,17,40,30,41.8678734,-87.7743219,S AUSTIN BLVD,900 S AUSTIN BLVD,25.5,965ad1f4-5b7e-4e0a-8b0a-409f1f8d4784
11263,OAK-ENGLISH,Quercus robur,Quercus,latin,34,60,50,41.8679831,-87.7743255,S AUSTIN BLVD,900 S AUSTIN BLVD,25.7,9a68b309-e994-48e9-b915-383900163c67
11265,BALDCYPRESS,Taxodium distichum,Taxodium,latin,7,20,10,41.8681204,-87.7743298,S AUSTIN BLVD,900 S AUSTIN BLVD,25.7,afcfa865-cad9-4860-a4c3-00238378aed4
11266,HACKBERRY,Celtis occidentalis,Celtis,latin,27,50,50,41.8682312,-87.7743354,S AUSTIN BLVD,900 S AUSTIN BLVD,26.2,09f5d82c-fc7c-4c12-94c0-b25d56aa736d
11270,HONEYLOCUST,Gleditsia triacanthos,Gleditsia,latin,26,50,50,41.868686,-87.7743517,S AUSTIN BLVD,900 S AUSTIN BLVD,26.6,13579c35-c748-4dd8-b58e-9e14b1e1e55b
11272,HONEYLOCUST,Gleditsia triacanthos,Gleditsia,latin,26,60,50,41.868905,-87.774361,S AUSTIN BLVD,900 S AUSTIN BLVD,27.2,8c9a399e-01ff-4804-b5e9-31ef975bb5a4
11273,ELM-HYBRID,Ulmus 'Homestead',Ulmus,latin,15,30,30,41.8692356,-87.7743707,S AUSTIN BLVD,800 S AUSTIN BLVD,26.6,9422056e-cea0-47d7-998f-05d02c12d0d6
11274,HONEYLOCUST,Gleditsia triacanthos,Gleditsia,latin,27,60,40,41.8693279,-87.7743764,S AUSTIN BLVD,800 S AUSTIN BLVD,26.7,44e6f165-1165-4c2c-a509-9ebf67b26990
11275,KENTUCKY COFFEETREE,Gymnocladus dioicus,Gymnocladus,latin,9,30,20,41.8695436,-87.7743811,S AUSTIN BLVD,800 S AUSTIN BLVD,24.6,9ad79630-281f-493d-9a9e-e0fd2653cb33
11276,GINKGO,Ginkgo biloba,Ginkgo,latin,16,40,20,41.869634,-87.7743863,S AUSTIN BLVD,800 S AUSTIN BLVD,24.6,82654b7d-1b7b-4ca3-a620-3075118e9b18
11277,KENTUCKY COFFEETREE,Gymnocladus dioicus,Gymnocladus,latin,13,40,40,41.8698396,-87.7743953,S AUSTIN BLVD,800 S AUSTIN BLVD,23.8,8fbe84f3-b206-4e19-a088-70d205be34ce
11279,OAK-SWAMP WHITE,Quercus bicolor,Quercus,latin,14,30,20,41.8782506,-87.777223,ADAMS ST,100 ADAMS ST,20.2,a6212903-1b66-4575-8bf7-46d37d1e5edd
11280,CATALPA,Catalpa speciosa,Catalpa,latin,12,20,20,41.8782486,-87.7773661,ADAMS ST,100 ADAMS ST,20.6,288bf927-92d9-41df-861e-e46040c6e151
11281,OAK-RED,Quercus rubra,Quercus,latin,25,50,40,41.8782482,-87.7775554,ADAMS ST,100 ADAMS ST,21.5,93b1c643-50e4-442c-aab7-935d5adc01b0
11283,ELM-AMERICAN,Ulmus americana,Ulmus,latin,35,60,50,41.8782388,-87.7780234,ADAMS ST,100 ADAMS ST,20.7,f15194da-20f7-4d6e-9dd8-aec805c981a6
11285,OAK-RED,Quercus rubra,Quercus,latin,18,40,40,41.8781256,-87.7779444,ADAMS ST,100 ADAMS ST,21.1,a4b5468d-30d4-4a08-9878-6021e9f8682e
11287,LONDON PLANETREE,Platanus x acerifolia,Platanus,latin,14,40,30,41.8781316,-87.7774491,ADAMS ST,100 ADAMS ST,21.6,aed797c5-6d02-4b77-9958-9398d0a45b19
11288,HORSECHESTNUT,Aesculus hippocastanum,Aesculus,latin,10,20,20,41.878134,-87.7772511,ADAMS ST,100 ADAMS ST,22.0,f05694c0-11b2-4fc9-88e1-5188c6211470
11289,HACKBERRY,Celtis occidentalis,Celtis,latin,23,40,40,41.8780231,-87.7771225,LYMAN AVE,600 LYMAN AVE,22.3,5313e398-34c3-42de-a00a-3dc83e6cc2a8
11291,MAPLE-MIYABEI,Acer miyabei 'Morton',Acer,latin,13,30,30,41.8779052,-87.7771191,LYMAN AVE,600 LYMAN AVE,22.5,55d4b578-2b31-48e5-8f18-2dd8efd639f3
11292,GINKGO,Ginkgo biloba,Ginkgo,latin,19,40,30,41.8778001,-87.7771175,LYMAN AVE,600 LYMAN AVE,23.1,e8d614e6-04da-4768-82e3-f30c286fa16a
11293,OAK-CHINKQUAPIN,Quercus muehlenbergii,Quercus,latin,10,30,20,41.8777848,-87.7769523,LYMAN AVE,600 LYMAN AVE,21.6,0da3181f-4f97-4f56-b655-c79be386033d
11294,BUCKEYE-OHIO,Aesculus glabra,Aesculus,latin,14,30,20,41.8776597,-87.7769475,LYMAN AVE,600 LYMAN AVE,21.7,fcec477e-cd8d-466a-be4a-b94ce6067bbb
11295,MAPLE-NORWAY,Acer platanoides,Acer,latin,12,30,30,41.8776705,-87.7771117,LYMAN AVE,600 LYMAN AVE,22.7,043d88ff-7918-4fc8-b153-23adb50fefbd
11296,HACKBERRY,Celtis occidentalis,Celtis,latin,26,60,60,41.8775536,-87.7771021,LYMAN AVE,600 LYMAN AVE,21.2,30c7e3ef-220f-43bb-9738-d75dd282649e
11297,LINDEN-LITTLELEAF,Tilia americana,Tilia,latin,18,60,30,41.877452,-87.7771036,LYMAN AVE,600 LYMAN AVE,22.6,affeec0e-0533-4d1c-8397-ffcb5776490a
11298,BIRCH-RIVER,Betula nigra,Betula,latin,11,30,30,41.8775151,-87.7769396,LYMAN AVE,600 LYMAN AVE,22.5,be94e957-db5b-4361-b5f7-488239395254
11299,ALDER-SPP,Alnus spp,Alnus,latin,10,40,20,41.8773621,-87.7769353,LYMAN AVE,600 LYMAN AVE,22.2,c88d345b-97f5-4661-8a34-213614f05651
11300,MAPLE-SILVER,Acer saccharinum,Acer,latin,34,60,60,41.8773514,-87.7770995,LYMAN AVE,600 LYMAN AVE,22.4,e3e05821-0741-4476-a406-8250a5277d88
11301,SYCAMORE,Platanus occidentalis,Platanus,latin,38,80,70,41.8772203,-87.7769328,LYMAN AVE,600 LYMAN AVE,21.6,17b8ed21-def7-4c43-987e-65ee78c3cf67
11302,OAK-PIN,Quercus palustris,Quercus,latin,30,70,60,41.8771318,-87.7769286,LYMAN AVE,600 LYMAN AVE,21.9,e8a9d4b8-0c66-4134-86f8-791602b7749c
11303,SYCAMORE,Platanus occidentalis,Platanus,latin,28,70,50,41.8771162,-87.7770886,LYMAN AVE,600 LYMAN AVE,21.7,f388395c-cb2a-47b5-9659-36b2014a146a
11304,MAPLE-NORWAY,Acer platanoides,Acer,latin,10,30,30,41.8770073,-87.7770878,LYMAN AVE,600 LYMAN AVE,22.5,5b5239cc-c85d-46f6-9f18-d1f4ba445bfb
11307,ALDER-SPP,Alnus spp,Alnus,latin,9,40,10,41.8766549,-87.7769092,LYMAN AVE,600 LYMAN AVE,22.7,632a5002-8de1-4974-96db-8178896ed925
11308,HACKBERRY,Celtis occidentalis,Celtis,latin,33,60,60,41.8765454,-87.7769093,LYMAN AVE,600 LYMAN AVE,21.6,edeb9e83-c373-449e-aa10-9fb82b24ecf0
11310,OAK-RED,Quercus rubra,Quercus,latin,29,70,50,41.8766655,-87.7770754,LYMAN AVE,600 LYMAN AVE,22.3,a5224161-5259-4a7e-b431-78fb8cdf123f
11312,PLUM-SPP,Prunus spp,Prunus,latin,13,20,20,41.8764538,-87.777417,JACKSON BLVD,100 JACKSON BLVD,9.6,d50fab15-14cd-49b5-b3af-7d721a41fead
11313,HONEYLOCUST,Gleditsia triacanthos,Gleditsia,latin,11,50,20,41.876395,-87.7772526,JACKSON BLVD,100 JACKSON BLVD,11.5,8f082686-a06f-414d-9414-eb9025232de0
11314,HONEYLOCUST,Gleditsia triacanthos,Gleditsia,latin,12,50,30,41.8763914,-87.7773406,JACKSON BLVD,100 JACKSON BLVD,10.7,652b7fbd-d8b7-4d75-a6f2-a5e63616fa71
11315,HONEYLOCUST,Gleditsia triacanthos,Gleditsia,latin,14,30,20,41.8763909,-87.7774217,JACKSON BLVD,100 JACKSON BLVD,11.0,eecde57a-5c76-4d9f-94b7-7dc2dbd2d9ec
11316,PLUM-SPP,Prunus spp,Prunus,latin,11,20,20,41.87645,-87.7777323,JACKSON BLVD,100 JACKSON BLVD,9.8,6d23df9f-72b3-45cc-b6b7-7ece989e0958
11318,PLUM-SPP,Prunus spp,Prunus,latin,9,20,10,41.8764477,-87.7778667,JACKSON BLVD,100 JACKSON BLVD,9.7,18d7ca90-030c-42e5-8fef-39ade9cf433d
11319,GINKGO,Ginkgo biloba,Ginkgo,latin,22,70,40,41.876447,-87.777931,JACKSON BLVD,100 JACKSON BLVD,9.9,f4af160b-43de-4b56-b256-2fe2129a772b
11320,HONEYLOCUST,Gleditsia triacanthos,Gleditsia,latin,14,50,20,41.8763856,-87.7777409,JACKSON BLVD,100 JACKSON BLVD,10.9,38df6859-adc1-459b-8611-09983d3200c4
11321,HONEYLOCUST,Gleditsia triacanthos,Gleditsia,latin,16,50,30,41.8763832,-87.7779196,JACKSON BLVD,100 JACKSON BLVD,11.1,861530d1-958f-4571-9fd9-e72254fb74ff
11322,MAPLE-SILVER,Acer saccharinum,Acer,latin,30,60,40,41.8763177,-87.7780267,JACKSON BLVD,100 JACKSON BLVD,12.2,891bb1be-861b-44bf-9ba4-59f8b9c15c58
11325,MAPLE-NORWAY,Acer platanoides,Acer,latin,20,60,50,41.8763229,-87.7777281,JACKSON BLVD,100 JACKSON BLVD,12.0,c97033ca-293c-4ab2-bd02-9ac3e71986c1
11326,LILAC-TREE,Syringia pekinensis 'Morton',Syringia,latin,12,20,20,41.876329,-87.777441,JACKSON BLVD,100 JACKSON BLVD,11.5,1aea4880-f3f4-4ca7-bf7b-b75a00791d05
11328,HACKBERRY,Celtis occidentalis,Celtis,latin,23,70,50,41.8763302,-87.7771604,JACKSON BLVD,100 JACKSON BLVD,12.7,630c2d94-9571-4f06-bb5b-43ffed1eb73e
11329,ELM-AMERICAN,Ulmus americana,Ulmus,latin,35,60,60,41.8762867,-87.7770598,LYMAN AVE,700 LYMAN AVE,21.9,76720c11-ac3d-49c2-ba49-9dcdecf99556
11330,MAPLE-AUTUMN BLAZE,Acer x freemanii,Acer,latin,21,60,40,41.876203,-87.7768984,LYMAN AVE,700 LYMAN AVE,21.0,50e9b639-acfc-498d-9ca6-64b81dadaa24
11332,ELM-AMERICAN,Ulmus americana,Ulmus,latin,34,70,70,41.8760744,-87.7768876,LYMAN AVE,700 LYMAN AVE,22.7,d9f6a785-615d-44a4-b7b1-0a5fc75072c4
11335,MAPLE-NORWAY,Acer platanoides,Acer,latin,29,40,30,41.8758837,-87.7770467,LYMAN AVE,700 LYMAN AVE,22.2,d6f8a0d4-07ae-4552-8f87-ba8a259d9883
11338,KENTUCKY COFFEETREE,Gymnocladus dioicus,Gymnocladus,latin,14,40,40,41.8758531,-87.7768831,LYMAN AVE,700 LYMAN AVE,21.9,d5c6c50c-edc0-477a-b2eb-82d46c6b8f76
11339,OAK-SWAMP WHITE,Quercus bicolor,Quercus,latin,11,30,30,41.8756548,-87.7768774,LYMAN AVE,700 LYMAN AVE,21.7,e5032eb6-ed7a-4a3b-97ce-d55dd51d3779
11340,BALDCYPRESS,Taxodium distichum,Taxodium,latin,15,40,30,41.8755635,-87.7768769,LYMAN AVE,700 LYMAN AVE,21.0,18a49103-fd72-4e4a-ad22-05adc097677a
11341,LONDON PLANETREE,Platanus occidentalis,Platanus,latin,13,40,30,41.8756414,-87.7770374,LYMAN AVE,700 LYMAN AVE,21.9,24b467aa-7a02-4dc8-9598-f76ecb08fec3
11343,HACKBERRY,Celtis occidentalis,Celtis,latin,16,40,40,41.8754723,-87.7768719,LYMAN AVE,700 LYMAN AVE,21.5,695f082a-7857-4e76-a92b-f66f8f882230
